tiempo,hora,evento,parqueo,ocup_externo,ocup_central,ocup_polideportivo,ocup_total,rechazados
15.511835833340502,15,salida,Central,69,58,72,199,4
15.518330077192083,15,salida,Central,69,57,72,198,4
15.520852675921972,15,salida,Central,69,56,72,197,4
15.543422567258736,15,salida,Polideportivo,69,55,72,196,4
15.543630676456068,15,salida,Polideportivo,69,55,71,195,4
15.545922799925936,15,salida,Polideportivo,69,55,70,194,4
15.564991309759677,15,salida,Externo,69,55,69,193,4
15.609004477315839,15,salida,Polideportivo,68,55,69,192,4
15.612349076191164,15,salida,Central,68,55,68,191,4
15.625625016219995,15,salida,Central,68,54,68,190,4
15.66350741103537,15,salida,Externo,68,53,68,189,4
15.664116296024154,15,salida,Polideportivo,67,53,68,188,4
15.691360176289136,15,salida,Central,67,53,67,187,4
15.702610514048018,15,salida,Central,67,52,67,186,4
15.71243260078958,15,salida,Externo,67,51,67,185,4
15.715245965206297,15,salida,Externo,66,51,67,184,4
15.737991981716405,15,salida,Polideportivo,65,51,67,183,4
15.743878162873905,15,salida,Externo,65,51,66,182,4
15.784529435333257,15,salida,Polideportivo,64,51,66,181,4
15.80124897186804,15,salida,Externo,64,51,65,180,4
15.804454350291916,15,salida,Externo,63,51,65,179,4
15.805917164751818,15,salida,Central,62,51,65,178,4
15.80730368073886,15,salida,Polideportivo,62,50,65,177,4
15.812126646386703,15,salida,Externo,62,50,64,176,4
15.857273361948844,15,salida,Polideportivo,61,50,64,175,4
15.880078436302666,15,salida,Polideportivo,61,50,63,174,4
15.899419961201907,15,salida,Polideportivo,61,50,62,173,4
15.914242833771482,15,salida,Central,61,50,61,172,4
15.942944166671712,15,salida,Polideportivo,61,49,61,171,4
15.943556968435711,15,salida,Central,61,49,60,170,4
15.951467792524602,15,salida,Polideportivo,61,48,60,169,4
15.984013305599,15,salida,Externo,61,48,59,168,4
16.025502164165573,16,salida,Polideportivo,60,48,59,167,4
16.031668273146146,16,salida,Externo,60,48,58,166,4
16.032210652062172,16,salida,Externo,59,48,58,165,4
16.032832426706246,16,salida,Polideportivo,58,48,58,164,4
16.057204961041066,16,salida,Polideportivo,58,48,57,163,4
16.05818519366953,16,salida,Central,58,48,56,162,4
16.06397992489325,16,salida,Externo,58,47,56,161,4
16.073635155206077,16,salida,Polideportivo,57,47,56,160,4
16.08322726286576,16,salida,Polideportivo,57,47,55,159,4
16.111921080587692,16,salida,Polideportivo,57,47,54,158,4
16.112262419039325,16,salida,Externo,57,47,53,157,4
16.127361840745905,16,salida,Central,56,47,53,156,4
16.132427802833504,16,salida,Externo,56,46,53,155,4
16.144142773604152,16,salida,Central,55,46,53,154,4
16.146252770234767,16,salida,Central,55,45,53,153,4
16.187379807728018,16,salida,Central,55,44,53,152,4
16.196602059864826,16,salida,Central,55,43,53,151,4
16.205583008971388,16,salida,Externo,55,42,53,150,4
16.225905794646874,16,salida,Polideportivo,54,42,53,149,4
16.226481736838096,16,salida,Externo,54,42,52,148,4
16.244828760751577,16,salida,Externo,53,42,52,147,4
16.252035082198198,16,salida,Externo,52,42,52,146,4
16.256166146789287,16,salida,Externo,51,42,52,145,4
16.260936971105593,16,salida,Polideportivo,50,42,52,144,4
16.262653343676458,16,salida,Central,50,42,51,143,4
16.27385202857479,16,salida,Central,50,41,51,142,4
16.280622379117485,16,salida,Polideportivo,50,40,51,141,4
16.28488217224036,16,salida,Polideportivo,50,40,50,140,4
16.330384507826174,16,salida,Polideportivo,50,40,49,139,4
16.338088109390032,16,salida,Central,50,40,48,138,4
16.34306908971182,16,salida,Polideportivo,50,39,48,137,4
16.380169581789353,16,salida,Polideportivo,50,39,47,136,4
16.41043468888631,16,salida,Externo,50,39,46,135,4
16.42134295602161,16,salida,Polideportivo,49,39,46,134,4
16.4287008784622,16,salida,Polideportivo,49,39,45,133,4
16.45145531499849,16,salida,Externo,49,39,44,132,4
16.45916360694958,16,salida,Externo,48,39,44,131,4
16.474737654333182,16,salida,Central,47,39,44,130,4
16.49265745709326,16,salida,Polideportivo,47,38,44,129,4
16.51490776624645,16,salida,Externo,47,38,43,128,4
16.524328099257602,16,salida,Polideportivo,46,38,43,127,4
16.58562447136147,16,salida,Externo,46,38,42,126,4
16.586375367640578,16,salida,Externo,45,38,42,125,4
16.590456906228955,16,salida,Polideportivo,44,38,42,124,4
16.598366684472058,16,salida,Externo,44,38,41,123,4
16.618015308460013,16,salida,Polideportivo,43,38,41,122,4
16.658406438085713,16,salida,Polideportivo,43,38,40,121,4
16.672526472785144,16,salida,Polideportivo,43,38,39,120,4
16.693162737862153,16,salida,Externo,43,38,38,119,4
16.69398111439485,16,salida,Central,42,38,38,118,4
16.782166431711584,16,salida,Externo,42,37,38,117,4
16.79909704689425,16,salida,Externo,41,37,38,116,4
16.82339274192133,16,salida,Externo,40,37,38,115,4
16.83827706698149,16,salida,Externo,39,37,38,114,4
16.84395292786549,16,salida,Central,38,37,38,113,4
16.849927183179606,16,salida,Central,38,36,38,112,4
16.86032687288371,16,salida,Central,38,35,38,111,4
16.92013811317073,16,salida,Externo,38,34,38,110,4
16.92401512162904,16,salida,Central,37,34,38,109,4
16.944841811262904,16,salida,Central,37,33,38,108,4
16.958474070783677,16,salida,Polideportivo,37,32,38,107,4
16.963969103337437,16,salida,Polideportivo,37,32,37,106,4
16.964631100059208,16,salida,Externo,37,32,36,105,4
16.964791941819755,16,salida,Central,36,32,36,104,4
16.972989694909494,16,salida,Polideportivo,36,31,36,103,4
16.97832682585192,16,salida,Polideportivo,36,31,35,102,4
16.99218243112193,16,salida,Externo,36,31,34,101,4
16.996074898881723,16,salida,Polideportivo,35,31,34,100,4
17.010040202891798,17,salida,Polideportivo,35,31,33,99,4
17.02817868126887,17,salida,Externo,35,31,32,98,4
17.13997646687546,17,salida,Externo,34,31,32,97,4
17.158983961527248,17,salida,Externo,33,31,32,96,4
17.23533621821488,17,salida,Polideportivo,32,31,32,95,4
17.274699655993892,17,salida,Polideportivo,32,31,31,94,4
17.292073032121817,17,salida,Externo,32,31,30,93,4
17.297192612958476,17,salida,Central,31,31,30,92,4
17.297984797788757,17,salida,Externo,31,30,30,91,4
17.301455722842757,17,salida,Central,30,30,30,90,4
17.338248875468807,17,salida,Externo,30,29,30,89,4
17.365369446549153,17,salida,Central,29,29,30,88,4
17.375062374188676,17,salida,Externo,29,28,30,87,4
17.4021235378221,17,salida,Central,28,28,30,86,4
17.4191479540073,17,salida,Central,28,27,30,85,4
17.47363991503869,17,salida,Externo,28,26,30,84,4
17.482962991343232,17,salida,Polideportivo,27,26,30,83,4
17.490066526555758,17,salida,Externo,27,26,29,82,4
17.493618900994317,17,salida,Central,26,26,29,81,4
17.521882272265135,17,salida,Central,26,25,29,80,4
17.548828692777583,17,salida,Externo,26,24,29,79,4
17.597653901197564,17,salida,Central,25,24,29,78,4
17.60538978242075,17,salida,Polideportivo,25,23,29,77,4
17.615565045224816,17,salida,Polideportivo,25,23,28,76,4
17.616229491660974,17,salida,Central,25,23,27,75,4
17.63312378567709,17,salida,Central,25,22,27,74,4
17.674692414448028,17,salida,Central,25,21,27,73,4
17.687593298919246,17,salida,Central,25,20,27,72,4
17.688740304953463,17,salida,Externo,25,19,27,71,4
17.75785892136638,17,salida,Central,24,19,27,70,4
17.773153047599223,17,salida,Central,24,18,27,69,4
17.77331376741626,17,salida,Polideportivo,24,17,27,68,4
17.788817985401728,17,salida,Polideportivo,24,17,26,67,4
17.811822211345575,17,salida,Central,24,17,25,66,4
17.81851650068865,17,salida,Central,24,16,25,65,4
17.830754271404103,17,salida,Externo,24,15,25,64,4
17.85605787377476,17,salida,Externo,23,15,25,63,4
17.872993235029384,17,salida,Polideportivo,22,15,25,62,4
17.91672105687776,17,salida,Central,22,15,24,61,4
17.930575274522262,17,salida,Externo,22,14,24,60,4
17.95224501008687,17,salida,Externo,21,14,24,59,4
17.978500415571204,17,salida,Externo,20,14,24,58,4
18.00838136751777,18,salida,Central,19,14,24,57,4
18.057422102402967,18,salida,Polideportivo,19,13,24,56,4
18.08138324413524,18,salida,Central,19,13,23,55,4
18.147713429541973,18,salida,Polideportivo,19,12,23,54,4
18.209705655239823,18,salida,Polideportivo,19,12,22,53,4
18.22785733978374,18,salida,Polideportivo,19,12,21,52,4
18.295211983903165,18,salida,Polideportivo,19,12,20,51,4
18.297562987074805,18,salida,Externo,19,12,19,50,4
18.36863606394774,18,salida,Externo,18,12,19,49,4
18.452868018459913,18,salida,Externo,17,12,19,48,4
18.45582526830182,18,salida,Externo,16,12,19,47,4
18.46136672873525,18,salida,Polideportivo,15,12,19,46,4
18.471779827373815,18,salida,Externo,15,12,18,45,4
18.49725575770212,18,salida,Polideportivo,14,12,18,44,4
18.49876717419544,18,salida,Central,14,12,17,43,4
18.50963988515112,18,salida,Externo,14,11,17,42,4
18.54078688472541,18,salida,Polideportivo,13,11,17,41,4
18.549294960142007,18,salida,Central,13,11,16,40,4
18.58285221160577,18,salida,Externo,13,10,16,39,4
18.619865335459448,18,salida,Polideportivo,12,10,16,38,4
18.664988766366484,18,salida,Central,12,10,15,37,4
18.69900922002625,18,salida,Externo,12,9,15,36,4
18.70146384820947,18,salida,Central,11,9,15,35,4
18.808972883250473,18,salida,Externo,11,8,15,34,4
18.831794737452622,18,salida,Polideportivo,10,8,15,33,4
18.908801794440162,18,salida,Central,10,8,14,32,4
18.92597878335515,18,salida,Polideportivo,10,7,14,31,4
19.051061600725188,19,salida,Externo,10,7,13,30,4
19.104315721734224,19,salida,Polideportivo,9,7,13,29,4
19.124245031164214,19,salida,Polideportivo,9,7,12,28,4
19.174559356105625,19,salida,Externo,9,7,11,27,4
19.200592025857027,19,salida,Externo,8,7,11,26,4
19.29889541362865,19,salida,Externo,7,7,11,25,4
19.304900373177265,19,salida,Central,6,7,11,24,4
19.338606753953645,19,salida,Polideportivo,6,6,11,23,4
19.38750657653453,19,salida,Polideportivo,6,6,10,22,4
19.407833854357513,19,salida,Central,6,6,9,21,4
19.412389546785175,19,salida,Externo,6,5,9,20,4
19.48057074053543,19,salida,Externo,5,5,9,19,4
19.533034584306872,19,salida,Central,4,5,9,18,4
19.57971339687688,19,salida,Polideportivo,4,4,9,17,4
19.587830126272735,19,salida,Polideportivo,4,4,8,16,4
19.601663032789865,19,salida,Central,4,4,7,15,4
19.61106948019985,19,salida,Externo,4,3,7,14,4
19.627144904762062,19,salida,Externo,3,3,7,13,4
19.671505470194287,19,salida,Polideportivo,2,3,7,12,4
19.741405268800456,19,salida,Externo,2,3,6,11,4
19.7836012864335,19,salida,Externo,1,3,6,10,4
19.802794270544467,19,salida,Central,0,3,6,9,4
19.84660933751752,19,salida,Central,0,2,6,8,4
19.957061671369402,19,salida,Polideportivo,0,1,6,7,4
20.042795995227664,20,salida,Polideportivo,0,1,5,6,4
20.18173979951262,20,salida,Polideportivo,0,1,4,5,4
20.276334842701083,20,salida,Polideportivo,0,1,3,4,4
20.486219326500777,20,salida,Central,0,1,2,3,4
20.632916207352032,20,salida,Polideportivo,0,0,2,2,4
20.657263548219404,20,salida,Polideportivo,0,0,1,1,4
24.052515471185917,24,entrada,Polideportivo,0,0,1,1,4
24.067302763525802,24,entrada,Polideportivo,0,0,2,2,4
24.08597170603435,24,entrada,Externo,1,0,2,3,4
24.0927249826115,24,entrada,Central,1,1,2,4,4
24.09369998556322,24,entrada,Polideportivo,1,1,3,5,4
24.107649269071675,24,entrada,Polideportivo,1,1,4,6,4
24.126051297865192,24,entrada,Polideportivo,1,1,5,7,4
24.140567171018528,24,entrada,Externo,2,1,5,8,4
24.147802336504537,24,entrada,Polideportivo,2,1,6,9,4
24.157929779580794,24,entrada,Central,2,2,6,10,4
24.1841820681616,24,entrada,Externo,3,2,6,11,4
24.20292929289029,24,entrada,Externo,4,2,6,12,4
24.222467385202734,24,entrada,Central,4,3,6,13,4
24.23445845724814,24,entrada,Externo,5,3,6,14,4
24.258533114476002,24,entrada,Polideportivo,5,3,7,15,4
24.26826353211525,24,entrada,Central,5,4,7,16,4
24.27486749845127,24,entrada,Polideportivo,5,4,8,17,4
24.292934322383744,24,entrada,Polideportivo,5,4,9,18,4
24.296940653519055,24,entrada,Central,5,5,9,19,4
24.299127608020402,24,entrada,Externo,6,5,9,20,4
24.308829115218238,24,entrada,Polideportivo,6,5,10,21,4
24.311825308808437,24,entrada,Externo,7,5,10,22,4
24.316106687194885,24,rechazo,Ninguno,7,5,10,22,5
24.316771777038834,24,rechazo,Ninguno,7,5,10,22,6
24.326150511891054,24,entrada,Polideportivo,7,5,11,23,6
24.328026629647592,24,entrada,Externo,8,5,11,24,6
24.333823447753396,24,rechazo,Ninguno,8,5,11,24,7
24.339143558939067,24,rechazo,Ninguno,8,5,11,24,8
24.34468705322961,24,entrada,Externo,9,5,11,25,8
24.362388451398264,24,entrada,Polideportivo,9,5,12,26,8
24.368338132987912,24,entrada,Central,9,6,12,27,8
24.371489636206494,24,entrada,Externo,10,6,12,28,8
24.3801099766479,24,entrada,Polideportivo,10,6,13,29,8
24.385361779416858,24,entrada,Central,10,7,13,30,8
24.386451145605573,24,entrada,Externo,11,7,13,31,8
24.394220913566883,24,rechazo,Ninguno,11,7,13,31,9
24.403443962075258,24,entrada,Polideportivo,11,7,14,32,9
24.40477803801137,24,entrada,Central,11,8,14,33,9
24.420987571287416,24,entrada,Polideportivo,11,8,15,34,9
24.431750861778077,24,entrada,Externo,12,8,15,35,9
24.440413153410734,24,entrada,Polideportivo,12,8,16,36,9
24.44585269486524,24,entrada,Externo,13,8,16,37,9
24.4469890953574,24,entrada,Central,13,9,16,38,9
24.457493905912234,24,entrada,Polideportivo,13,9,17,39,9
24.463175506266065,24,entrada,Externo,14,9,17,40,9
24.476969963860128,24,entrada,Polideportivo,14,9,18,41,9
24.49449689578112,24,entrada,Polideportivo,14,9,19,42,9
24.503259659547794,24,entrada,Externo,15,9,19,43,9
24.50394771351315,24,entrada,Central,15,10,19,44,9
24.51587478581213,24,entrada,Polideportivo,15,10,20,45,9
24.52269952937506,24,entrada,Central,15,11,20,46,9
24.532215225805242,24,entrada,Polideportivo,15,11,21,47,9
24.5430244633161,24,entrada,Central,15,12,21,48,9
24.549694855164006,24,entrada,Polideportivo,15,12,22,49,9
24.561683808617023,24,entrada,Polideportivo,15,12,23,50,9
24.578729709037802,24,entrada,Polideportivo,15,12,24,51,9
24.579177827369843,24,entrada,Externo,16,12,24,52,9
24.593361727804567,24,entrada,Externo,17,12,24,53,9
24.594273715124316,24,rechazo,Ninguno,17,12,24,53,10
24.596458479755974,24,entrada,Polideportivo,17,12,25,54,10
24.612153489616464,24,entrada,Polideportivo,17,12,26,55,10
24.627913983399985,24,entrada,Externo,18,12,26,56,10
24.63310517639537,24,entrada,Polideportivo,18,12,27,57,10
24.64550573287966,24,entrada,Polideportivo,18,12,28,58,10
24.660547224596222,24,entrada,Externo,19,12,28,59,10
24.663769661199066,24,entrada,Polideportivo,19,12,29,60,10
24.673263794309065,24,entrada,Central,19,13,29,61,10
24.686472595974713,24,entrada,Polideportivo,19,13,30,62,10
24.688335834470273,24,entrada,Externo,20,13,30,63,10
24.70472684764169,24,entrada,Polideportivo,20,13,31,64,10
24.708025315887177,24,entrada,Central,20,14,31,65,10
24.7208507600022,24,entrada,Central,20,15,31,66,10
24.724579785867718,24,entrada,Externo,21,15,31,67,10
24.780242913685804,24,entrada,Polideportivo,21,15,32,68,10
24.7818598291543,24,entrada,Externo,22,15,32,69,10
24.799720397556094,24,entrada,Polideportivo,22,15,33,70,10
24.814520711534456,24,entrada,Central,22,16,33,71,10
24.818428908932873,24,entrada,Polideportivo,22,16,34,72,10
24.830748827997773,24,entrada,Externo,23,16,34,73,10
24.841522003312214,24,entrada,Polideportivo,23,16,35,74,10
24.84696247127306,24,entrada,Externo,24,16,35,75,10
24.874374011868227,24,entrada,Externo,25,16,35,76,10
24.891249318705924,24,entrada,Central,25,17,35,77,10
24.89239035575251,24,entrada,Externo,26,17,35,78,10
24.905777249922853,24,entrada,Externo,27,17,35,79,10
24.911239661732175,24,entrada,Central,27,18,35,80,10
24.92466883785442,24,entrada,Externo,28,18,35,81,10
24.928672164898718,24,entrada,Polideportivo,28,18,36,82,10
24.93527202784946,24,entrada,Externo,29,18,36,83,10
24.972563239416115,24,entrada,Polideportivo,29,18,37,84,10
24.987213341339558,24,entrada,Polideportivo,29,18,38,85,10
25.005503279714926,25,entrada,Externo,30,18,38,86,10
25.016665499282595,25,entrada,Central,30,19,38,87,10
25.061428958598977,25,entrada,Externo,31,19,38,88,10
25.081542718486162,25,entrada,Externo,32,19,38,89,10
25.097229982784725,25,entrada,Externo,33,19,38,90,10
25.113125868209405,25,entrada,Central,33,20,38,91,10
25.115847085849882,25,entrada,Externo,34,20,38,92,10
25.158245855997535,25,entrada,Central,34,21,38,93,10
25.159957875779572,25,entrada,Externo,35,21,38,94,10
25.160891363211938,25,entrada,Polideportivo,35,21,39,95,10
25.174799022371197,25,entrada,Central,35,22,39,96,10
25.175917882851557,25,entrada,Polideportivo,35,22,40,97,10
25.186685742839614,25,entrada,Externo,36,22,40,98,10
25.19571620384442,25,entrada,Central,36,23,40,99,10
25.22342858289704,25,entrada,Externo,37,23,40,100,10
25.235166477758703,25,entrada,Polideportivo,37,23,41,101,10
25.24335257120908,25,entrada,Externo,38,23,41,102,10
25.24761895927012,25,entrada,Central,38,24,41,103,10
25.258837306399982,25,entrada,Externo,39,24,41,104,10
25.266603029161427,25,entrada,Central,39,25,41,105,10
25.28115973087969,25,entrada,Externo,40,25,41,106,10
25.286525343422987,25,entrada,Central,40,26,41,107,10
25.300940959595774,25,entrada,Externo,41,26,41,108,10
25.307430200023244,25,entrada,Central,41,27,41,109,10
25.30851886937184,25,entrada,Polideportivo,41,27,42,110,10
25.316064866565732,25,entrada,Externo,42,27,42,111,10
25.31829537846012,25,entrada,Polideportivo,42,27,43,112,10
25.33412811730494,25,entrada,Polideportivo,42,27,44,113,10
25.358144566104187,25,entrada,Polideportivo,42,27,45,114,10
25.37319388417587,25,entrada,Central,42,28,45,115,10
25.375252304628635,25,entrada,Polideportivo,42,28,46,116,10
25.383698630632516,25,entrada,Externo,43,28,46,117,10
25.393899909256014,25,entrada,Polideportivo,43,28,47,118,10
25.409848435579104,25,entrada,Polideportivo,43,28,48,119,10
25.41276252438714,25,entrada,Externo,44,28,48,120,10
25.419476498887466,25,entrada,Central,44,29,48,121,10
25.42695209801606,25,entrada,Externo,45,29,48,122,10
25.45529566059647,25,entrada,Central,45,30,48,123,10
25.463676852587295,25,entrada,Externo,46,30,48,124,10
25.46679452289108,25,entrada,Polideportivo,46,30,49,125,10
25.474129038554203,25,entrada,Central,46,31,49,126,10
25.51895856797741,25,entrada,Polideportivo,46,31,50,127,10
25.561246107521246,25,entrada,Externo,47,31,50,128,10
25.574271927447136,25,entrada,Central,47,32,50,129,10
25.585244492043707,25,entrada,Externo,48,32,50,130,10
25.618543906869363,25,entrada,Externo,49,32,50,131,10
25.636762284833843,25,entrada,Externo,50,32,50,132,10
25.65214543593718,25,entrada,Central,50,33,50,133,10
25.658096327541465,25,entrada,Externo,51,33,50,134,10
25.669324978977244,25,entrada,Central,51,34,50,135,10
25.674927441816816,25,entrada,Polideportivo,51,34,51,136,10
25.675877704736582,25,entrada,Externo,52,34,51,137,10
25.693432722750273,25,entrada,Externo,53,34,51,138,10
25.69975073121147,25,entrada,Polideportivo,53,34,52,139,10
25.71761784113634,25,entrada,Polideportivo,53,34,53,140,10
25.720381871051945,25,entrada,Externo,54,34,53,141,10
25.734048776897136,25,entrada,Externo,55,34,53,142,10
25.754605070292897,25,entrada,Central,55,35,53,143,10
25.760248695783307,25,entrada,Polideportivo,55,35,54,144,10
25.761293530266816,25,entrada,Externo,56,35,54,145,10
25.773651860785236,25,entrada,Externo,57,35,54,146,10
25.79155096613851,25,entrada,Externo,58,35,54,147,10
25.817981594249872,25,entrada,Externo,59,35,54,148,10
25.857897470358157,25,entrada,Central,59,36,54,149,10
25.87847320217602,25,entrada,Externo,60,36,54,150,10
25.88727668263234,25,entrada,Central,60,37,54,151,10
25.954075494059442,25,entrada,Externo,61,37,54,152,10
25.967588710157024,25,entrada,Polideportivo,61,37,55,153,10
26.010168497111167,26,entrada,Externo,62,37,55,154,10
26.019549609775787,26,entrada,Polideportivo,62,37,56,155,10
26.027744239025605,26,entrada,Externo,63,37,56,156,10
26.033506562081133,26,entrada,Polideportivo,63,37,57,157,10
26.044365291111312,26,entrada,Central,63,38,57,158,10
26.07239244616194,26,entrada,Central,63,39,57,159,10
26.1011172148199,26,entrada,Externo,64,39,57,160,10
26.202694384576272,26,entrada,Externo,65,39,57,161,10
26.212934217257434,26,entrada,Polideportivo,65,39,58,162,10
26.21555399943719,26,entrada,Central,65,40,58,163,10
26.222265886483864,26,entrada,Externo,66,40,58,164,10
26.313632449082636,26,entrada,Polideportivo,66,40,59,165,10
26.325982421523296,26,entrada,Externo,67,40,59,166,10
26.40723120945772,26,entrada,Polideportivo,67,40,60,167,10
26.420012160897993,26,entrada,Externo,68,40,60,168,10
26.45107881006009,26,entrada,Externo,69,40,60,169,10
26.47266084665302,26,entrada,Central,69,41,60,170,10
26.523600604296547,26,entrada,Central,69,42,60,171,10
26.562162985060084,26,entrada,Polideportivo,69,42,61,172,10
26.649481398460214,26,entrada,Central,69,43,61,173,10
26.658579911525404,26,entrada,Central,69,44,61,174,10
26.686281928087485,26,entrada,Polideportivo,69,44,62,175,10
26.693075447656067,26,entrada,Central,69,45,62,176,10
26.764476396946165,26,entrada,Externo,70,45,62,177,10
26.786433341384033,26,entrada,Externo,71,45,62,178,10
26.801634554922412,26,entrada,Externo,72,45,62,179,10
26.823705522490727,26,entrada,Externo,73,45,62,180,10
26.82834207698149,26,entrada,Central,73,46,62,181,10
26.833674989213026,26,entrada,Polideportivo,73,46,63,182,10
26.84781840177945,26,entrada,Central,73,47,63,183,10
26.855314676247104,26,entrada,Polideportivo,73,47,64,184,10
26.870411932728715,26,entrada,Externo,74,47,64,185,10
26.931718738847717,26,entrada,Externo,75,47,64,186,10
26.944435045273494,26,entrada,Central,75,48,64,187,10
26.950381317014816,26,entrada,Externo,76,48,64,188,10
26.965329596332005,26,entrada,Externo,77,48,64,189,10
26.99906236951072,26,entrada,Externo,78,48,64,190,10
27.023565384954754,27,entrada,Externo,79,48,64,191,10
27.043194342717015,27,entrada,Polideportivo,79,48,65,192,10
27.10111535862244,27,entrada,Polideportivo,79,48,66,193,10
27.12067488704934,27,entrada,Externo,80,48,66,194,10
27.127129409014838,27,entrada,Central,80,49,66,195,10
27.133182869667657,27,salida,Polideportivo,80,49,66,195,10
27.15318925642311,27,entrada,Externo,81,49,65,195,10
27.167128192716472,27,salida,Polideportivo,81,49,65,195,10
27.172752788376062,27,entrada,Polideportivo,81,49,65,195,10
27.182188564516018,27,salida,Central,81,49,65,195,10
27.18998202535155,27,entrada,Central,81,49,65,195,10
27.199910129302708,27,entrada,Externo,82,49,65,196,10
27.22050289229132,27,entrada,Central,82,50,65,197,10
27.277437847969832,27,entrada,Central,82,51,65,198,10
27.321163858219435,27,entrada,Polideportivo,82,51,66,199,10
27.35173063729124,27,entrada,Central,82,52,66,200,10
27.353204569094135,27,entrada,Polideportivo,82,52,67,201,10
27.41061388215122,27,salida,Central,82,52,67,201,10
27.417734096692808,27,entrada,Central,82,52,67,201,10
27.508950987694103,27,salida,Polideportivo,82,52,67,201,10
27.539972856851023,27,entrada,Polideportivo,82,52,67,201,10
27.55675135598863,27,salida,Externo,82,52,67,201,10
27.56024538047816,27,salida,Polideportivo,81,52,67,200,10
27.564132370008647,27,entrada,Central,81,53,66,200,10
27.56472504166645,27,entrada,Externo,82,53,66,201,10
27.580929553139136,27,entrada,Central,82,54,66,202,10
27.60396537178,27,salida,Externo,82,54,66,202,10
27.624949717320977,27,entrada,Central,81,55,66,202,10
27.64891344001062,27,entrada,Externo,82,55,66,203,10
27.664151180031745,27,entrada,Externo,83,55,66,204,10
27.683580456850525,27,entrada,Polideportivo,83,55,67,205,10
27.689318934691475,27,entrada,Externo,84,55,67,206,10
27.69507362951596,27,salida,Central,84,55,67,206,10
27.738781997812737,27,entrada,Externo,85,54,67,206,10
27.74587501166375,27,entrada,Polideportivo,85,54,68,207,10
27.76406960330917,27,entrada,Externo,86,54,68,208,10
27.780194055210757,27,salida,Central,86,54,68,208,10
27.78495949097261,27,salida,Externo,86,53,68,207,10
27.80206338618163,27,entrada,Central,85,54,68,207,10
27.81129026596536,27,entrada,Externo,86,54,68,208,10
27.829098577899508,27,entrada,Polideportivo,86,54,69,209,10
27.836561263408086,27,salida,Externo,86,54,69,209,10
27.846006068574685,27,entrada,Polideportivo,85,54,70,209,10
27.856681586268014,27,salida,Central,85,54,70,209,10
27.887158586741577,27,salida,Central,85,53,70,208,10
27.90111206803406,27,entrada,Central,85,53,70,208,10
27.910032683730616,27,entrada,Polideportivo,85,53,71,209,10
27.918466532285464,27,entrada,Externo,86,53,71,210,10
27.948358144664553,27,salida,Externo,86,53,71,210,10
27.960521244546165,27,salida,Polideportivo,85,53,71,209,10
27.960893345069138,27,entrada,Central,85,54,70,209,10
27.964531137256852,27,salida,Polideportivo,85,54,70,209,10
27.99680521656051,27,salida,Central,85,54,69,208,10
27.998767282940808,27,entrada,Externo,86,53,69,208,10
28.006856355670532,28,salida,Polideportivo,86,53,69,208,10
28.01759255782928,28,entrada,Externo,87,53,68,208,10
28.019806203073973,28,salida,Polideportivo,87,53,68,208,10
28.034015523980887,28,entrada,Central,87,54,67,208,10
28.11153780904236,28,salida,Polideportivo,87,54,67,208,10
28.126062510447866,28,salida,Central,87,54,66,207,10
28.147099255101978,28,salida,Externo,87,53,66,206,10
28.193152956510108,28,entrada,Externo,87,53,66,206,10
28.210539066572977,28,entrada,Externo,88,53,66,207,10
28.223625453455973,28,entrada,Polideportivo,88,53,67,208,10
28.24276612237678,28,salida,Externo,88,53,67,208,10
28.261943629317585,28,entrada,Externo,88,53,67,208,10
28.269769165422296,28,salida,Externo,88,53,67,208,10
28.271141713611897,28,salida,Polideportivo,87,53,67,207,10
28.289101873686104,28,entrada,Externo,88,53,66,207,10
28.29208524327305,28,entrada,Central,88,54,66,208,10
28.334593214063936,28,entrada,Externo,89,54,66,209,10
28.35894135252409,28,entrada,Polideportivo,89,54,67,210,10
28.3592755389311,28,salida,Polideportivo,89,54,67,210,10
28.365663797317737,28,salida,Polideportivo,89,54,66,209,10
28.398264449252466,28,entrada,Central,89,55,65,209,10
28.407157784883683,28,entrada,Polideportivo,89,55,66,210,10
28.42552814932257,28,entrada,Externo,90,55,66,211,10
28.444767287804545,28,salida,Externo,90,55,66,211,10
28.447665916700043,28,entrada,Externo,90,55,66,211,10
28.45425230210904,28,salida,Externo,90,55,66,211,10
28.456051761456916,28,salida,Externo,89,55,66,210,10
28.465723518547023,28,entrada,Central,88,56,66,210,10
28.477365767061254,28,salida,Central,88,56,66,210,10
28.487691200839844,28,entrada,Externo,89,55,66,210,10
28.499136941311818,28,entrada,Central,89,56,66,211,10
28.538247578420624,28,salida,Externo,89,56,66,211,10
28.547872585845724,28,salida,Central,88,56,66,210,10
28.554582613894933,28,entrada,Central,88,56,66,210,10
28.563791351315256,28,entrada,Polideportivo,88,56,67,211,10
28.566202683402718,28,salida,Polideportivo,88,56,67,211,10
28.58646866888918,28,entrada,Polideportivo,88,56,67,211,10
28.59429540554102,28,salida,Polideportivo,88,56,67,211,10
28.595445460886914,28,entrada,Externo,89,56,66,211,10
28.618127701073174,28,salida,Externo,89,56,66,211,10
28.61875520439221,28,salida,Polideportivo,88,56,66,210,10
28.625616356950506,28,salida,Polideportivo,88,56,65,209,10
28.640480909893416,28,salida,Externo,88,56,64,208,10
28.669350168445312,28,salida,Externo,87,56,64,207,10
